Date,Open,High,Low,Close,SSC,plot_dowPeak,plot_dowTrough,last_dow_profit,ATR20,LDV4,LWV4,MVF
11/03/2020,26350,26818,26215.5,26490.4,nan,31098.4,nan,-997.45,679.95,0,0,16.9527
9/03/2020,27111.1,27244,25935,26525.8,nan,31098.4,nan,-997.45,662.6,0,0,17.841
6/03/2020,27710.2,28063.7,27280,27783,nan,31098.4,nan,-997.45,582.9,0,0,12.6772
5/03/2020,28840,29180,28547,28829.3,nan,31098.4,nan,-997.45,534.15,1,0,8.89099
4/03/2020,29115,29299.9,28158.3,28753,nan,31098.4,nan,-997.45,526.75,1,0,10.1317
3/03/2020,29080,29328.2,28752.6,29223.8,nan,31098.4,nan,-997.45,508,0,0,8.23497
2/03/2020,29355.5,29648,28600,28885.2,nan,31098.4,nan,-997.45,508.25,0,0,8.72184
28/02/2020,29625,29665.2,28970.2,29053.9,nan,31098.4,nan,-997.45,516.85,0,0,7.54065
27/02/2020,30265,30265,29951.2,30183.5,nan,31098.4,nan,-997.45,479.3,1,0,3.18758
26/02/2020,30230,30517.1,30125.5,30315.5,nan,31098.4,30282.5,-997.45,499.4,0,0,2.62402
25/02/2020,30500,30633.4,30351.5,30467.9,nan,nan,30282.5,945,496.7,0,0,1.79272
24/02/2020,30615,30688.8,30393.4,30423,nan,nan,30282.5,945,502.35,0,0,1.65731
20/02/2020,30784,31098.4,30698.6,30938.7,31098.4,nan,30282.5,945,499.1,1,0,0.776051
19/02/2020,30875,30940,30652,30856.4,nan,nan,29530,945,504.8,1,0,2.16515
18/02/2020,30655.9,30707.2,30282.5,30581.4,30282.5,nan,29530,945,511.35,0,0,3.34436
17/02/2020,30894.2,31014.9,30640,30776.4,nan,nan,29530,945,512.9,0,0,2.20345
14/02/2020,31280,31470.9,30774.5,30902.1,nan,nan,29530,945,508.15,0,0,0.864291
13/02/2020,31565.1,31626.7,31188.9,31231.4,31626.7,nan,29530,945,516.9,1,0,0.136081
12/02/2020,31516.5,31619.8,31458.4,31566.9,nan,nan,29530,945,514.8,1,0,0.83644
11/02/2020,31271.5,31516.4,31265,31383.3,nan,nan,29530,945,518.4,1,0,2.10016
10/02/2020,31215.2,31259.9,31003.9,31109.9,nan,nan,29530,945,518.25,1,0,2.94251
7/02/2020,31339.9,31363.9,31110,31240.4,nan,nan,29530,945,516.85,0,0,3.29198
6/02/2020,31200,31530.9,30956.7,31332.9,nan,31280,29530,945,517.05,0,0,3.98731
5/02/2020,30760,31116.6,30631.2,31050.4,nan,31280,nan,45.05,508.55,0,0,4.9967
4/02/2020,30300,30798.8,30191,30718.5,nan,31280,nan,45.05,522.1,0,0,6.1009
3/02/2020,29729.9,30110,29530,30032.2,29530,31280,nan,45.05,512.25,0,0,8.15687
1/02/2020,30795,30990,29770,29873.4,nan,31280,nan,45.05,519,0,0,5.47046
31/01/2020,30940,31125.7,30780.5,30937.3,nan,31280,nan,45.05,501.8,1,1,2.26179
30/01/2020,31280,31280,30513.5,30663.8,31280,31438,nan,45.05,504.65,1,1,5.12341
29/01/2020,30960,31109,30866,30905.5,nan,31438,nan,45.05,482.55,0,1,5.25842
28/01/2020,30930,31070,30675.2,30771.6,30675.2,31438,nan,45.05,479.2,0,1,5.84423
27/01/2020,31050.1,31239.9,30850,30879,nan,32385,nan,45.05,471.15,0,1,4.68407
24/01/2020,31100.5,31438,30924,31330.4,31438,32385,nan,45.05,464.3,0,1,5.00721
23/01/2020,30800,31170,30680,31090.1,30680,32385,nan,45.05,470.05,1,1,5.90314
22/01/2020,31150,31230,30705,30802.9,nan,32385,nan,45.05,465.25,0,1,5.82646
21/01/2020,31049.9,31200,30921,31042.8,nan,32385,nan,45.05,444.7,0,1,4.29247
20/01/2020,31997.7,31997.7,31126.1,31181.9,nan,32385,nan,45.05,441,0,1,3.722
17/01/2020,31660.2,31874.3,31540,31723.8,nan,32385,nan,45.05,410.4,0,1,2.58938
16/01/2020,31900,32054,31745,31935.7,nan,32385,nan,45.05,401.7,1,1,1.9564
15/01/2020,32089,32105.5,31765.8,31943.9,nan,32606,nan,45.05,400.7,1,1,1.5908
14/01/2020,32240,32260,32031.8,32169,nan,32606,nan,45.05,394.3,1,1,0.766745
13/01/2020,32159.7,32380,32123.8,32242.2,nan,32606,nan,45.05,400.7,0,1,0.36753
10/01/2020,32264,32385,31980,32122.8,32385,32606,nan,45.05,413.5,0,1,0.444389
9/01/2020,31801,32200,31760.2,32152.7,nan,32606,nan,45.05,414.8,0,1,1.22074
8/01/2020,31185,31541.2,30971.8,31444,30971.8,32606,nan,45.05,393.5,0,1,1.50187
7/01/2020,31551.1,31915.8,31200,31492.8,nan,32606,nan,45.05,377.9,0,1,0.929736
6/01/2020,32000,32023.9,31286,31362,nan,32606,nan,45.05,362.65,0,1,0.3556
3/01/2020,32445.5,32489,32060.2,32161.2,nan,32606,32225,45.05,349,0,1,0.314043
2/01/2020,32299,32606,32281.5,32579.2,32606,nan,31945,-668.7,346.8,1,0,0.913468
1/01/2020,32417.3,32495.8,32225,32285.2,32225,nan,31945,-668.7,361.25,1,0,0.186463
31/12/2019,32478.7,32521.9,32320,32366,nan,nan,31945,-668.7,366.2,0,0,0.142279
30/12/2019,32632.5,32773.8,32431,32554,32773.8,nan,31945,-668.7,370.35,0,0,0.377987
27/12/2019,32250.1,32633.8,32246.5,32604.7,nan,nan,31065.3,-668.7,369.6,0,0,1.09861
26/12/2019,32270,32339,31945,32004.1,31945,nan,31065.3,-668.7,351.7,0,0,0.549012
24/12/2019,32305,32384,32270.5,32307.8,nan,nan,31065.3,-668.7,344.45,1,0,0.115452
23/12/2019,32350,32425,32220,32329.4,nan,nan,31065.3,-668.7,357.8,1,0,0.338392
20/12/2019,32227,32440,32180,32378.4,32440,nan,31065.3,-668.7,374.6,1,0,0.612754
19/12/2019,32300,32345.4,32123.4,32260.4,nan,nan,31065.3,-668.7,376.9,1,0,0.424824
18/12/2019,32310,32344,32055,32279.3,nan,nan,31065.3,-668.7,376.9,1,0,0.694873
17/12/2019,32100.1,32285,32055,32206.4,nan,nan,31065.3,-668.7,374.95,0,0,0.469783
16/12/2019,32197.7,32205,31848.2,32010.3,nan,nan,31065.3,-668.7,379.5,0,0,0.506556
13/12/2019,31860.5,32230,31805.4,32102.7,nan,32180,31065.3,-668.7,375.75,0,0,0.926246
12/12/2019,31406.3,31745,31405,31717,nan,32180,nan,853.25,370.8,0,0,0.9837
11/12/2019,31208.3,31395.8,31065.3,31314.2,31065.3,32180,nan,853.25,372.7,1,0,0.795005
10/12/2019,31440.1,31445,31188.4,31226.5,nan,32180,nan,853.25,387.6,0,0,0.122332
9/12/2019,31374.9,31612.1,31201,31397.7,nan,32180,nan,853.25,405.4,0,0,0.626321
6/12/2019,31800,31925,31323,31418.3,nan,32180,31511.2,853.25,415.15,0,0,0.303326
5/12/2019,32110,32180,31705,31762.5,32180,nan,31023.4,-1147,404.35,1,0,0.181031
4/12/2019,31625,32125,31511.2,32080.9,31511.2,nan,31023.4,-1147,417,1,0,1.77567
3/12/2019,31949.9,31949.9,31580.6,31711.2,nan,nan,31023.4,-1147,404.55,0,0,0.411842
2/12/2019,32080,32080,31762.3,31921.4,nan,nan,31023.4,-1147,405.6,1,0,0.498256
29/11/2019,32100.5,32148,31820,32003.9,32148,nan,31023.4,-1147,409.05,0,0,0.574462
28/11/2019,31874.2,32143.3,31874.2,32121.4,nan,nan,31023.4,-1147,425,0,1,0.76927
27/11/2019,31738.6,31898,31705,31872.4,nan,nan,31023.4,-1147,432,0,1,0.525063
26/11/2019,31620.1,31791.9,31411,31648.9,nan,nan,31023.4,-1147,453.8,0,1,0.751685
25/11/2019,31080.1,31590,31049,31568.2,nan,nan,30361.4,-1147,451.15,0,1,1.64469
22/11/2019,31248.2,31329.7,31023.4,31114.7,31023.4,nan,30361.4,-1147,452.5,1,1,0.293591
21/11/2019,31300,31444.9,31223.6,31316.8,31444.9,nan,30361.4,-1147,473.25,1,0,0.297445
20/11/2019,31350,31434.4,31184.5,31321.2,nan,nan,30361.4,-1147,492.35,1,0,0.436445
19/11/2019,31060,31315.9,30950,31259.7,nan,nan,30361.4,-1147,524.65,1,0,0.990574
18/11/2019,31152,31182,30900.1,31017.9,nan,nan,30361.4,-1147,526.2,1,0,0.37962
15/11/2019,30902.2,31185,30859.6,31052.2,nan,nan,30052,-1147,543.05,1,0,0.620246
14/11/2019,30580,30830,30361.4,30770.5,30361.4,nan,30052,-1147,546.65,1,0,1.32984
13/11/2019,31084,31167.2,30538.8,30585.6,nan,nan,30052,-1147,551.45,1,0,0.153013
11/11/2019,30700,31222.9,30610,31097.8,31222.9,nan,30052,-1147,555.4,1,0,1.56844
8/11/2019,30630,31099,30493.5,30759,nan,nan,30052,-1147,570.65,1,0,0.862999
7/11/2019,30801,30849,30463,30664.4,nan,nan,30052,-1147,585.1,1,0,0.656626
6/11/2019,30260.3,30780,30052,30682.6,30052,30658,30052,-1147,626.6,1,0,2.05524
5/11/2019,30420,30519.9,30155.1,30294.2,nan,30974.8,nan,1311,621.4,1,0,0.459
4/11/2019,30458,30658,30267,30396,30658,30974.8,nan,1311,657.3,1,0,0.424562
1/11/2019,30200,30449.5,30063.1,30374.1,nan,30974.8,nan,1311,665.3,1,0,1.0239
31/10/2019,30100.2,30399.1,29752.2,30077.6,nan,30974.8,nan,1311,721.25,1,0,1.0817
30/10/2019,30015.4,30151.4,29740,29986.5,nan,30974.8,nan,1311,737.8,1,0,0.821704
29/10/2019,29550.4,30040,29355.1,29900.5,nan,30974.8,nan,1311,740.1,1,0,2.41283
27/10/2019,29638,29760,29460.6,29497.3,nan,30974.8,nan,1311,772.7,1,0,2.06211
25/10/2019,29280.1,29480,28912.6,29431.9,nan,30974.8,nan,1311,793.25,1,0,3.88386
24/10/2019,29625,29742.5,29021,29180.5,nan,30974.8,nan,1311,802.45,1,0,4.06345
23/10/2019,29400,29725,29122,29494.5,nan,30974.8,nan,1311,853.65,1,0,4.64106
22/10/2019,29397,29747,28851.4,29492.5,nan,30974.8,nan,1311,957.2,1,0,2.17377
18/10/2019,29029.6,29300,28903,29152.4,nan,30974.8,nan,1311,937.9,1,0,0.855163
17/10/2019,28530.5,29150,28530.5,29079.7,nan,30974.8,nan,1311,935.2,1,0,1.88843
16/10/2019,28720.2,28807,28321.2,28604.8,nan,30974.8,nan,1311,944.8,1,0,0.991444
15/10/2019,28300,28775,28251,28618.7,nan,30974.8,nan,1311,938.6,1,0,1.28465
14/10/2019,28318,28790,28082.9,28209.8,nan,30974.8,nan,1311,941.1,1,0,0.450021
11/10/2019,28300,28723,27805,28138.6,nan,30974.8,nan,1311,921.95,0,0,1.18556
10/10/2019,28690,28690,27980,28106.6,nan,30974.8,nan,1311,893.3,0,0,0.450428
9/10/2019,27870,28990,27774,28874,nan,30974.8,nan,1311,877.3,0,0,3.80982
7/10/2019,27950,28277,27652.2,27871.5,27652.2,30974.8,nan,1311,836.7,0,0,0.787003
4/10/2019,28801,28860,27778,27853.8,nan,30974.8,nan,1311,829.1,0,0,0.271956
3/10/2019,28655.1,28919.8,28368.6,28570.9,nan,30974.8,nan,1311,808.45,0,0,0.707889
1/10/2019,29440,29724,28218,28874.7,nan,30974.8,nan,1311,816.85,0,0,2.27414
30/09/2019,29890,29955.6,29103.5,29324.7,nan,30974.8,29511,1311,768.3,1,0,0.754313
27/09/2019,30201,30340,29883,30080.9,nan,nan,29511,2976.75,749.3,1,0,0.658059
26/09/2019,29678.7,30974.8,29676.4,29997,30974.8,nan,26683.1,2976.75,751.3,0,0,1.06877
25/09/2019,30074,30080.9,29511,29637.7,29511,nan,26683.1,2976.75,700.9,0,0,0.427328
24/09/2019,30514,30675,29923.2,30250.2,nan,nan,26683.1,2976.75,722.05,0,0,1.08066
23/09/2019,29996.5,30735,29591,30539.4,30735,nan,26683.1,2976.75,716.2,0,0,3.10534
20/09/2019,26860,29425,26750.6,28990,nan,28200,26683.1,2976.75,667.7,0,0,7.72457
19/09/2019,27175,27175.9,26683.1,26781.9,26683.1,28200,nan,1917.95,557.1,0,1,3.80933
18/09/2019,27325,27470,27127.2,27193,nan,28200,nan,1917.95,551.5,0,1,3.10019
17/09/2019,27799.9,27882,27079,27140.2,nan,28245.9,nan,1917.95,552.5,0,1,3.98539
16/09/2019,27801.5,28095,27801.5,27889.9,nan,28245.9,nan,1917.95,540,1,1,1.62417
13/09/2019,27750,28200,27585.4,28163.9,28200,28245.9,nan,1917.95,542.4,0,1,2.05387
12/09/2019,27855.7,28094.9,27770.5,27824.5,nan,28245.9,nan,1917.95,552.05,1,0,0.193894
11/09/2019,27660.5,27897,27594.4,27830.2,nan,28245.9,nan,1917.95,555.1,0,0,3.08947
9/09/2019,27200,27609,27035,27551.4,nan,28245.9,nan,1917.95,575.75,1,0,5.05407
6/09/2019,27025,27398,27025,27306,nan,28245.9,nan,1917.95,574.65,1,0,5.08901
5/09/2019,27160,27335,26862,26994.2,nan,28245.9,nan,1917.95,583.9,0,0,4.43867
4/09/2019,26824.4,27380.9,26712,27219.2,26712,28245.9,nan,1917.95,601.1,0,0,4.97247
3/09/2019,27321,27333,26802,26873.5,nan,28245.9,nan,1917.95,599.35,0,0,5.38456
30/08/2019,27501.2,27686,27151.5,27520.9,nan,28245.9,nan,1917.95,605,0,0,4.72924
29/08/2019,27749.9,27750,27240,27302.4,nan,28245.9,nan,1917.95,599.4,0,0,5.97932
28/08/2019,28085.2,28118.2,27621,27837.7,nan,28625,nan,1917.95,608.85,0,0,4.6641
27/08/2019,28090,28245.9,27917,28116.5,28245.9,28625,nan,1917.95,608.2,0,0,4.95742
26/08/2019,27624.4,27985,26822,27921.5,nan,28625,nan,1917.95,616.1,0,0,8.97197
23/08/2019,26895,27250,26615.6,27016,26615.6,28625,nan,1917.95,573.85,0,0,9.67245
22/08/2019,27715,27746,26971,27021.8,nan,28625,nan,1917.95,560.35,0,0,8.4663
21/08/2019,28050.3,28130,27668.2,27739.8,nan,28625,nan,1917.95,537.2,1,0,5.22869
20/08/2019,28220.2,28220.4,27822,27995,nan,28625,nan,1917.95,539.9,1,0,5.33402
19/08/2019,28335.1,28485.3,28122,28203,nan,28625,nan,1917.95,560.4,1,0,5.57161
16/08/2019,27950,28310,27750,28260.5,nan,28625,nan,1917.95,559,0,0,8.86295
14/08/2019,27850.2,28149,27759,27994.3,nan,28625,nan,1917.95,542.8,0,0,9.69085
13/08/2019,28400,28490,27682.5,27737.8,nan,29680,nan,1917.95,533.3,0,0,9.93973
9/08/2019,28400,28625,28330.5,28474.1,28625,29680,nan,1917.95,511.75,0,0,7.83141
8/08/2019,27813.1,28370,27611.4,28239.9,nan,29680,nan,1917.95,506.85,1,0,9.76814
7/08/2019,28098.9,28242,27690.3,27748.5,nan,29680,nan,1917.95,485.1,0,0,9.85379
6/08/2019,27651.1,28240,27651,28109.8,nan,29680,nan,1917.95,476.6,0,0,9.98174
5/08/2019,27825,28015.6,27510,27795.8,27510,29680,nan,1917.95,463.6,0,0,10.2144
2/08/2019,28244.4,28685,28050.9,28327.3,nan,29680,nan,1917.95,467.6,0,0,8.59669
1/08/2019,28805.7,28924,28140.5,28499.3,nan,29680,nan,1917.95,454.6,0,0,10.6743
31/07/2019,28685,29078,28655.9,28972.4,nan,29680,nan,1917.95,422.7,0,0,9.16803
30/07/2019,29500,29588.2,28801.1,28853.4,nan,30778,nan,1917.95,412.25,0,0,8.70763
29/07/2019,29645.9,29680,29196,29373.2,29680,30778,nan,1917.95,390.55,0,0,7.45589
26/07/2019,29265.5,29510,29125.6,29465.7,nan,30778,nan,1917.95,380.95,0,0,7.52692
25/07/2019,28998.5,29237.8,28920,29022.8,28920,30778,nan,1917.95,367.35,0,0,8.17969
24/07/2019,29150.8,29292,28928,28976.4,nan,30778,nan,1917.95,368.5,0,0,7.50366
23/07/2019,29414.9,29439.4,29127.7,29194.7,nan,30778,nan,1917.95,371.75,0,0,6.86528
22/07/2019,29650,29698.7,29265,29389.7,nan,30778,nan,1917.95,379.7,0,0,6.42611
19/07/2019,30520,30534.7,29726,29781.4,nan,30778,nan,1917.95,365.6,0,0,4.95192
18/07/2019,30687,30745,30410.5,30448.7,nan,30848.8,nan,1917.95,339.4,1,0,0.742703
17/07/2019,30574,30778,30542,30737.8,30778,30848.8,nan,1917.95,349.35,1,0,0.734691
16/07/2019,30510,30650,30428.2,30590.6,nan,30848.8,nan,1917.95,360,1,0,0.530719
15/07/2019,30697.5,30700,30323.6,30456.5,30323.6,31727.6,nan,1917.95,368.1,1,0,0.43636
12/07/2019,30748,30848.8,30562,30600.5,30848.8,31727.6,nan,1917.95,364.7,1,0,0.125815
11/07/2019,30699,30831.7,30600,30717.1,nan,31727.6,nan,1917.95,377.3,1,0,0.381058
10/07/2019,30670,30793.9,30412,30507.7,30412,31727.6,nan,1917.95,382.4,0,0,1.97662
9/07/2019,30606,30780,30451,30639.7,nan,31727.6,nan,1917.95,380.35,0,0,1.85091
8/07/2019,31310,31373,30606,30689.2,nan,31727.6,31176.8,1917.95,383.9,0,0,2.05108
5/07/2019,31569,31727.6,31353.5,31503.3,31727.6,nan,31176.8,404,365.3,1,0,0.475347
4/07/2019,31525.6,31689.8,31500,31548.2,nan,nan,31176.8,404,372.5,1,1,0.152624
3/07/2019,31410,31570.2,31357.6,31495.9,nan,nan,30200,404,400.65,1,1,0.439105
2/07/2019,31530,31530,31176.8,31403.9,31176.8,nan,30200,404,401.2,1,1,1.466
1/07/2019,31400.2,31559.9,31351.2,31496.3,31559.9,nan,30200,404,406.95,1,1,1.03788
28/06/2019,31333.4,31422.1,31207.6,31267.5,nan,nan,30200,404,455,1,1,1.49101
27/06/2019,31250,31480,31139.2,31274.8,nan,nan,30200,404,463.9,0,1,1.21047
26/06/2019,30790,31209.2,30779.4,31172.6,nan,nan,30200,404,464.5,0,1,2.35226
25/06/2019,30590,30950,30480,30878.6,nan,nan,30200,404,462,1,1,3.63381
24/06/2019,30675,30768,30533.7,30631.2,nan,nan,30200,404,462.25,1,1,3.46419
21/06/2019,30700,30799.9,30515,30638.1,nan,nan,30200,404,492.4,1,1,3.52315
20/06/2019,30377.9,30809,30276,30768,nan,nan,30200,404,550.5,1,1,1.59922
19/06/2019,30506.4,30663,30213.9,30350.2,nan,nan,28571,404,544.85,1,1,1.28128
18/06/2019,30350,30584,30200,30331,30200,nan,28571,404,555.15,0,1,1.3267
17/06/2019,30599,30614.5,30306,30326,nan,nan,28571,404,606.05,0,1,1.65387
14/06/2019,30955.1,31042,30503.2,30611.4,nan,nan,28571,404,626.1,0,1,0.353626
13/06/2019,30888,31090.7,30665,31025.2,nan,nan,28571,404,623.1,1,0,1.16115
12/06/2019,31220,31240,30906.2,31005.5,nan,nan,28571,404,626.05,1,0,0.320266
11/06/2019,31200,31374.9,30974.9,31246.9,nan,nan,28571,404,633.9,1,0,0.870486
10/06/2019,31296.3,31391.7,30866,31044.7,nan,nan,28571,404,632.7,0,0,0.575622
7/06/2019,31018,31188,30670.4,31115,nan,nan,28571,404,622.05,0,0,1.42921
6/06/2019,31600,31600,30883,30939.2,nan,nan,28571,404,608.75,0,0,0.181808
4/06/2019,31598,31794,31571,31640.6,nan,nan,28571,404,586.05,1,0,0.219971
3/06/2019,31326.9,31718.8,31250,31680,nan,nan,28571,404,603.7,1,0,1.35717
31/05/2019,31710,31815.5,30562.1,31324.8,31815.5,nan,28571,404,600.85,1,0,2.43466
30/05/2019,31280,31642,31250,31520.8,nan,nan,28571,404,560.05,1,0,0.859115
29/05/2019,31565,31578.5,31276.5,31317.2,nan,nan,28571,404,556.3,1,0,0.12996
28/05/2019,31676.8,31699.2,31319,31629.4,nan,nan,28571,404,564.45,0,0,0.981209
27/05/2019,31230,31650,31175.1,31595.2,nan,nan,28571,404,578.15,0,0,1.32979
24/05/2019,30750,31315,30580,31222.8,nan,nan,28571,404,581.85,0,0,2.05859
23/05/2019,30900,31780,30332.8,30477.9,nan,nan,28571,404,566.55,1,0,0.476247
22/05/2019,30425,30769.9,30350,30606,nan,nan,28571,404,516,0,0,0.836599
21/05/2019,30860,30970.3,30315.1,30389,nan,nan,28571,404,522.55,0,0,0.243016
20/05/2019,30185,30885.5,30060.5,30815.7,nan,nan,28571,404,515.4,0,0,2.45054
17/05/2019,28935,29590,28880.1,29483.5,nan,29258.8,28571,404,469.85,0,0,5.6377
16/05/2019,28640,29050,28571,28959.8,28571,29258.8,nan,-566.9,444.65,1,0,6.64765
15/05/2019,29060,29079,28594.7,28666.8,nan,29258.8,nan,-566.9,436.5,1,0,6.57038
14/05/2019,28751,29198,28700,28917.9,nan,29258.8,nan,-566.9,424.15,1,0,6.22616
13/05/2019,29029.9,29080,28712.4,28773,nan,30237,nan,-566.9,420,1,0,4.22576
10/05/2019,28975,29258.8,28946.5,29088.2,29258.8,30237,nan,-566.9,424.7,1,0,4.51363
9/05/2019,29030,29154,28902,28995.2,28902,30237,nan,-566.9,437.05,0,1,4.66059
8/05/2019,29349.9,29418.6,29115,29145.7,nan,30237,nan,-566.9,441.8,0,1,3.96319
7/05/2019,29915,29945.9,29370,29418.5,nan,30237,nan,-566.9,449.85,0,1,3.12206
6/05/2019,29689.4,29880,29649,29808.7,nan,30237,29662.8,-566.9,444.5,1,1,2.2482
3/05/2019,29878.8,30237,29810,30060.8,30237,30229.7,29662.8,-457.7,441.55,1,1,2.46935
2/05/2019,29785,30047.1,29730,29799.4,nan,30229.7,nan,2563.1,441.3,0,1,2.73092
30/04/2019,30050,30062,29662.8,29891.7,29662.8,30722.2,nan,2563.1,450.8,0,1,2.82728
26/04/2019,29851.1,30229.7,29734.9,30177.9,30229.7,30722.2,nan,2563.1,453.25,0,1,2.59108
25/04/2019,29890,30060,29511,29575.5,nan,30722.2,nan,2563.1,445.25,1,1,3.32456
24/04/2019,29549.4,29958,29426.6,29890.4,29426.6,30722.2,nan,2563.1,454.05,0,1,3.60105
23/04/2019,29784.9,29928,29492,29525.2,nan,30722.2,nan,2563.1,448.85,0,1,0.112615
22/04/2019,30200,30244.9,29715.3,29758.5,nan,30722.2,29772,2563.1,453.05,0,1,0.145169
18/04/2019,30675,30722.2,30210,30266.4,30722.2,nan,29772,-378.9,439.6,0,1,0.18618
16/04/2019,30300.8,30678,30278.1,30605.5,nan,nan,29772,-378.9,433.8,0,1,1.0699
15/04/2019,30098.1,30249,30043.1,30187.5,nan,nan,29772,-378.9,433.85,1,1,0.478509
12/04/2019,29925,30150,29833.5,30063,nan,nan,29211.3,-378.9,455.85,1,1,0.763396
11/04/2019,29948.9,30009,29772,29945,29772,nan,29211.3,-378.9,453.65,1,1,0.577892
10/04/2019,30200.4,30335,29919.2,29979.2,nan,nan,29211.3,-378.9,469.9,1,1,0.200138
9/04/2019,30030,30359.2,29890.1,30314.9,nan,nan,29211.3,-378.9,474,1,1,1.40113
8/04/2019,30405.9,30434.7,29875.5,30011,nan,nan,29211.3,-378.9,463.7,1,1,0.451502
5/04/2019,30205.2,30402,30055,30316.5,nan,nan,29211.3,-378.9,446.25,1,1,0.862567
4/04/2019,30350,30494,30028.9,30155,nan,nan,29211.3,-378.9,441.55,1,0,0.418173
3/04/2019,30626.4,30729,30260.8,30330.9,nan,nan,29211.3,-378.9,428.3,1,0,0.231282
2/04/2019,30501.1,30638.5,30285.2,30564.8,nan,nan,29211.3,-378.9,435.95,1,0,0.914779
1/04/2019,30594.9,30812,30380,30504.2,nan,nan,29211.3,-378.9,441.55,0,0,0.406994
29/03/2019,30600,30915.7,30408.5,30525.9,30915.7,nan,29211.3,-378.9,429.05,0,0,0.384264
28/03/2019,30055,30493,29928.9,30431.4,nan,nan,29211.3,-378.9,427.25,0,0,1.65142
27/03/2019,30110,30275,29780.5,30040.9,nan,nan,29211.3,-378.9,420.65,0,0,0.866652
26/03/2019,29321,30025,29300,29969.7,nan,nan,26723.4,-378.9,409.5,0,0,2.23459
25/03/2019,29410,29419.9,29211.3,29312,29211.3,nan,26723.4,-378.9,382.85,0,0,0.343545
22/03/2019,30000.4,30092,29572,29638.5,30092,nan,26723.4,-378.9,369.1,1,0,0.224539
20/03/2019,29820,29986.5,29704,29931.3,nan,nan,26723.4,-378.9,359.2,0,0,0.759406
19/03/2019,29800,29898.8,29502.9,29858.1,nan,nan,26723.4,-378.9,364.25,0,0,1.18963
18/03/2019,29605,29863.7,29371.9,29660.4,nan,nan,26723.4,-378.9,353.75,0,0,0.97251
15/03/2019,29078.8,29658.3,29040.2,29465.5,nan,nan,26723.4,-378.9,347.6,0,0,1.44321
14/03/2019,29055.5,29134.7,28862.2,29012.2,nan,nan,26723.4,-378.9,327.05,0,0,0.517023
13/03/2019,28511.5,28998.1,28436,28938.8,nan,nan,26723.4,-378.9,329.6,0,0,1.73746
12/03/2019,28240,28578.2,28210.6,28528.1,nan,nan,26723.4,-378.9,316.4,0,0,1.11294
11/03/2019,28018.5,28146.1,27891.2,28080.7,nan,nan,26723.4,-378.9,298.6,0,0,0.674841
8/03/2019,27774.9,27920,27710,27883.2,nan,nan,26723.4,-378.9,298.85,1,0,0.620984
7/03/2019,27740,27879.6,27626,27833.9,nan,nan,26723.4,-378.9,305.7,0,1,0.746753
6/03/2019,27655.5,27760,27560.2,27692.4,nan,nan,26723.4,-378.9,300,0,1,0.477207
5/03/2019,27053.2,27674.5,27053.2,27645.5,nan,nan,26723.4,-378.9,298.55,0,1,2.1423
1/03/2019,27061,27248.9,27051,27201.3,nan,27208.9,26723.4,-378.9,289.15,0,1,1.46127
28/02/2019,26884,26932.5,26751,26783.5,nan,27208.9,nan,-254.85,298.35,0,1,2.55408
27/02/2019,27049.9,27195,26723.4,26817.2,26723.4,27208.9,nan,-254.85,314,0,1,2.10313
26/02/2019,26830,27144,26740,26956.2,nan,27208.9,26915,-254.85,303.35,1,1,0.802042
25/02/2019,26975.3,27208.9,26950.1,27171.5,27208.9,27169.9,26915,-284.45,298.2,1,1,0.815007
22/02/2019,27049.9,27074.1,26915,26937.2,26915,27647,nan,-714.5,311.1,0,1,0.0820428
21/02/2019,27059.9,27169.9,27038.5,27107.2,27169.9,27647,nan,-714.5,322.15,0,1,0.388118
20/02/2019,26804,27052.4,26730.2,27018,nan,27647,nan,-714.5,324,1,1,2.15116
19/02/2019,26750,27084,26700,26739.3,26700,27647,nan,-714.5,324.7,0,1,2.27083
18/02/2019,26780,26907.5,26722,26757.2,nan,27647,nan,-714.5,312.4,1,1,2.896
15/02/2019,27070,27089.8,26721,26867.3,nan,27647,26885.5,-714.5,314.45,1,1,3.08998
14/02/2019,26967.5,27146.7,26912,27066.5,nan,nan,26885.5,-299,304.55,1,1,2.39727
13/02/2019,27200,27273.8,26950,26991.9,nan,nan,26885.5,-299,307.3,0,1,2.31313
12/02/2019,27238.7,27383.7,27086,27116.6,nan,nan,26885.5,-299,298,0,1,1.82017
11/02/2019,27300,27350,27208.2,27295.9,nan,nan,26885.5,-299,292.25,1,1,1.37722
8/02/2019,27376.6,27535.5,27267.5,27336.9,nan,nan,26885.5,-299,298.2,1,1,1.16209
7/02/2019,27350,27647,27300,27449.9,27647,27600,26885.5,-299,294.65,1,1,0.948787
6/02/2019,27400,27480,27353.9,27452.2,nan,27600,nan,-124.05,285.55,0,1,1.03993
5/02/2019,27270.1,27407.5,27236.3,27340.2,nan,27600,nan,-124.05,295.2,1,1,1.85665
4/02/2019,26991,27318.1,26885.5,27273.6,26885.5,27676,nan,-124.05,303.65,0,1,3.12091
1/02/2019,27331,27600,26950,27144.7,27600,27676,nan,-124.05,293.3,0,1,2.88831
31/01/2019,26972,27314.9,26873.7,27297.5,nan,27676,nan,-124.05,279.45,0,1,3.16343
30/01/2019,26888,26917.5,26686.5,26820.9,nan,27676,nan,-124.05,267.6,0,1,3.8378
